image,mean_r,mean_g,mean_b,mean_l,mean_a,mean_b_lab,yellow_index,rg_ratio,rb_ratio,bg_ratio
normal1.jpeg,98.61875853695553,88.03627257550463,80.65639702534527,95.29078767643041,130.77158901198968,133.55668538473213,133.55668538473213,1.1202059620614768,1.2227022400128233,0.9161723202217326
normal10.jpeg,108.1829438437391,96.10411580048832,88.52057900244158,105.35664457621206,131.32455528426928,133.8447854900593,133.8447854900593,1.1256848035795008,1.2221219499550862,0.921090396015083
normal11.jpeg,116.48703364504001,103.69343487901283,97.52289597994795,112.98679263472476,131.85230887882003,133.27860792441916,133.27860792441916,1.1233790515048077,1.1944582990494157,0.9404924733493784
normal12.jpeg,136.06471297272864,118.72886846466777,104.73150519813169,128.88744914871177,132.23941539852342,137.9036462257044,137.9036462257044,1.1460120321723422,1.2991765125130599,0.8821064806761129
normal14.jpeg,134.1050975456262,112.82718691000629,96.34164044472415,123.49515418502203,133.5968114117894,140.00956576463184,140.00956576463184,1.1885884956433699,1.3919743896264085,0.8538867468855874
normal15.jpeg,89.93068974208182,76.12408636478199,63.48357556918424,84.47072166680668,131.50651096362262,137.23221036713434,137.23221036713434,1.1813696932895819,1.4165977186883223,0.8339485932353424
normal16.jpeg,134.6046969945804,117.8865987846937,106.4458039086878,128.0193792084086,132.50862210543602,136.52849400558384,136.52849400558384,1.1418150768655673,1.2645373588000777,0.9029508366777801
normal17.jpeg,115.64824210057854,94.3915442812639,75.80801068090788,104.35282599020917,133.564842011571,141.39376947040498,141.39376947040498,1.225197042340761,1.5255411603112174,0.8031228904561145
normal18.jpeg,105.4238455079765,89.07187237615449,73.15709487825357,97.6848026868178,131.90554156171285,139.17413937867337,139.17413937867337,1.183581769553301,1.441061106135494,0.8213265546724038
normal19.jpeg,109.01503125119828,81.45366003297673,68.48682848268722,94.05767092296483,137.4980252310288,139.9659112696039,139.9659112696039,1.338368710119282,1.5917663596729381,0.8408072468953869
normal2.jpeg,112.53117805065234,97.89202801227935,84.68658864159632,106.98493860322333,131.47673637759019,137.38905410590945,137.38905410590945,1.14954383095417,1.3287957222849287,0.8651019852798579
normal20.jpeg,104.20259610584124,80.87408886669995,72.51153270094858,92.40439340988517,136.0359460808787,136.31762356465302,136.31762356465302,1.2884546370486805,1.4370485740322727,0.8965978203954458
normal21.jpeg,133.5489518237823,103.36847936887825,86.90564198023313,116.94176306342241,137.5263927669193,141.69950804414307,141.69950804414307,1.2919697701582025,1.5367120850156795,0.8407363798916629
normal22.jpeg,94.95114942528735,79.07567049808429,65.96503831417624,88.18773946360153,132.08668582375478,137.81369731800766,137.81369731800766,1.2007631124269071,1.4394162485533735,0.8342014309138599
